"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2016,4,10,18,2,"2016-10-18","AA",19805,"AA","N656AA",531,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,18,2,"2016-10-18","WN",19393,"WN","N550WN",312,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,19,3,"2016-10-19","B6",20409,"B6","N206JB",1286,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,19,3,"2016-10-19","WN",19393,"WN","N8325D",2215,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,20,4,"2016-10-20","AA",19805,"AA","N123AA",673,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,20,4,"2016-10-20","EV",20366,"EV","N748EV",5535,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295302,31703,"LGA","New York, NY","NY",36,"New York",22,1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,20,4,"2016-10-20","WN",19393,"WN","N244WN",1594,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,21,5,"2016-10-21","UA",19977,"UA","N77525",773,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,21,5,"2016-10-21","WN",19393,"WN","N8321D",2215,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,21,5,"2016-10-21","B6",20409,"B6","N183JB",1486,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,22,6,"2016-10-22","DL",19790,"DL","N954AT",1084,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,22,6,"2016-10-22","WN",19393,"WN","N412WN",3210,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,23,7,"2016-10-23","WN",19393,"WN","N609SW",1774,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082104,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,24,1,"2016-10-24","DL",19790,"DL","N949DN",2069,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,24,1,"2016-10-24","AA",19805,"AA","N953AA",2041,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410002,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,24,1,"2016-10-24","WN",19393,"WN","N717SA",1311,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289204,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2110,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,NA,1,2136,9,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,25,2,"2016-10-25","AA",19805,"AA","N766AA",528,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,25,2,"2016-10-25","WN",19393,"WN","N8672F",1943,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,26,3,"2016-10-26","WN",19393,"WN","N943WN",1478,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,26,3,"2016-10-26","AA",19805,"AA","N4YRAA",1426,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1641,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,26,3,"2016-10-26","DL",19790,"DL","N928DL",2476,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,27,4,"2016-10-27","WN",19393,"WN","N218WN",858,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,27,4,"2016-10-27","AA",19805,"AA","N4XYAA",1252,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,27,4,"2016-10-27","UA",19977,"UA","N823UA",446,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,28,5,"2016-10-28","AA",19805,"AA","N809AA",727,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289204,32575,"LAX","Los Angeles, CA","CA",6,"California",91,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,NA,NA,1,2136,9,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,28,5,"2016-10-28","WN",19393,"WN","N909WN",569,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10693,1069302,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,462,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,28,5,"2016-10-28","EV",20366,"EV","N707EV",5358,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,29,6,"2016-10-29","WN",19393,"WN","N400WN",3567,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,29,6,"2016-10-29","AA",19805,"AA","N163AA",829,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,30,7,"2016-10-30","WN",19393,"WN","N756SA",1588,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,30,7,"2016-10-30","AA",19805,"AA","N104AA",673,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,31,1,"2016-10-31","WN",19393,"WN","N7724A",1386,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289204,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,NA,NA,1,2136,9,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,31,1,"2016-10-31","F9",20436,"F9","N214FR",277,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,10,31,1,"2016-10-31","OO",20304,"OO","N120SY",5412,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,1,2,"2016-11-01","WN",19393,"WN","N623SW",569,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10693,1069302,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,462,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,1,2,"2016-11-01","AA",19805,"AA","N808AA",1941,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,1,2,"2016-11-01","B6",20409,"B6","N563JB",2007,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,2,3,"2016-11-02","WN",19393,"WN","N919WN",2262,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,2,3,"2016-11-02","UA",19977,"UA","N419UA",1507,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,2,3,"2016-11-02","AA",19805,"AA","N730AA",858,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,2,3,"2016-11-02","DL",19790,"DL","N944AT",711,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,2,3,"2016-11-02","OO",20304,"OO","N716SK",5318,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,1,1117,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,3,4,"2016-11-03","WN",19393,"WN","N431WN",1588,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,3,4,"2016-11-03","AA",19805,"AA","N123AA",673,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,4,5,"2016-11-04","DL",19790,"DL","N930DN",1560,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,4,5,"2016-11-04","WN",19393,"WN","N436WN",1087,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,4,5,"2016-11-04","UA",19977,"UA","N36469",220,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,4,5,"2016-11-04","OO",20304,"OO","N122SY",5412,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,5,6,"2016-11-05","AA",19805,"AA","N804AA",538,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,5,6,"2016-11-05","EV",20366,"EV","N14558",4285,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,5,6,"2016-11-05","WN",19393,"WN","N7829B",606,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,5,6,"2016-11-05","DL",19790,"DL","N971DL",1295,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,6,7,"2016-11-06","WN",19393,"WN","N650SW",611,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082104,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,7,1,"2016-11-07","AA",19805,"AA","N959AA",2041,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410002,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,7,1,"2016-11-07","WN",19393,"WN","N8646B",582,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,8,2,"2016-11-08","WN",19393,"WN","N7846A",3015,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12191,1219102,31453,"HOU","Houston, TX","TX",48,"Texas",74,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,1,1131,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,8,2,"2016-11-08","DL",19790,"DL","N372NW",1295,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,8,2,"2016-11-08","AA",19805,"AA","N4YBAA",1252,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,9,3,"2016-11-09","WN",19393,"WN","N645SW",2717,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,9,3,"2016-11-09","OO",20304,"OO","N732SK",5318,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,1,1117,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,11,10,4,"2016-11-10","WN",19393,"WN","N359SW",146,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11259,1125903,30194,"DAL","Dallas, TX","TX",48,"Texas",74,1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,1,1060,5,NA,NA,NA,NA,NA,NA,NA,NA
